,0
KRQN_2253,2.0
KRQN_2367,2.0
KRQN_2387,2.0
KRQN_2402,2.0
KRQN_2415,2.0
KRQN_2441,2.0
KRQN_2482,2.0
KRQN_2529,2.0
KRQN_2559,2.0
KRQN_2566,2.0
KRQN_2586,2.0
KRQN_2588,2.0
KRQN_2612,2.0
KRQN_2616,2.0
KRQN_2625,2.0
KRQN_2631,2.0
KRQN_2708,2.0
KRQN_2710,2.0
KRQN_2791,2.0
KRQN_2805,2.0
KRQN_2814,2.0
KRQN_2859,2.0
KRQN_2869,2.0
KRQN_2941,2.0
KRQN_2953,2.0
KRQN_2980,2.0
KRQN_3053,2.0
KRQN_3054,2.0
KRQN_3060,2.0
KRQN_3069,2.0
KRQN_3074,2.0
KRQN_3076,2.0
KRQN_3083,2.0
KRQN_3099,2.0
KRQN_3126,2.0
KRQN_3138,2.0
KRQN_3152,2.0
KRQN_3160,2.0
KRQN_3167,2.0
KRQN_3192,2.0
KRQN_3212,2.0
KRQN_3251,2.0
KRQN_3268,2.0
KRQN_3288,2.0
KRQN_3344,2.0
KRQN_3383,2.0
KRQN_3390,2.0
KRQN_3417,2.0
KRQN_3449,2.0
KRQN_3470,2.0
KRQN_3472,2.0
KRQN_3476,2.0
KRQN_3509,2.0
KRQN_3527,2.0
KRQN_3530,2.0
KRQN_3548,2.0
KRQN_3563,2.0
KRQN_3621,2.0
KRQN_3634,2.0
KRQN_3659,2.0
KRQN_3693,2.0
KRQN_3740,2.0
KRQN_3755,2.0
KRQN_3799,2.0
KRQN_3823,2.0
KRQN_3866,2.0
KRQN_3873,2.0
KRQN_3900,2.0
KRQN_3916,2.0
KRQN_3926,2.0
KRQN_3944,2.0
KRQN_3959,2.0
KRQN_3968,2.0
KRQN_3999,2.0
KRQN_4003,2.0
KRQN_4013,2.0
KRQN_4046,2.0
KRQN_4049,2.0
KRQN_4077,2.0
KRQN_4085,2.0
KRQN_4103,2.0
KRQN_4122,2.0
KRQN_4186,2.0
KRQN_4228,2.0
KRQN_4232,2.0
KRQN_4250,2.0
KRQN_4257,2.0
KRQN_4262,2.0
KRQN_4280,2.0
KRQN_4323,2.0
KRQN_4327,2.0
KRQN_4338,2.0
KRQN_4364,2.0
KRQN_4366,2.0
KRQN_4369,2.0
KRQN_4452,2.0
KRQN_4453,2.0
KRQN_4481,2.0
KRQN_4497,2.0
KRQN_4516,2.0
KRQN_4527,2.0
KRQN_4542,2.0
KRQN_4553,2.0
KRQN_4556,2.0
KRQN_4609,2.0
KRQN_4655,2.0
KRQN_4692,2.0
KRQN_4762,2.0
KRQN_4764,2.0
KRQN_4781,2.0
KRQN_4791,2.0
KRQN_4794,2.0
KRQN_4798,2.0
KRQN_4847,2.0
KRQN_4868,2.0
KRQN_4916,2.0
KRQN_4926,2.0
