,0
KRQN_3586,0.0
KRQN_3587,0.0
KRQN_3594,0.0
KRQN_3601,0.0
KRQN_3604,0.0
KRQN_3614,0.0
KRQN_3617,0.0
KRQN_3618,0.0
KRQN_3620,0.0
KRQN_3625,0.0
KRQN_3628,0.0
KRQN_3629,0.0
KRQN_3637,0.0
KRQN_3641,0.0
KRQN_3647,0.0
KRQN_3671,0.0
KRQN_3672,0.0
KRQN_3675,0.0
KRQN_3679,0.0
KRQN_3689,0.0
KRQN_3696,0.0
KRQN_3702,0.0
KRQN_3705,0.0
KRQN_3706,0.0
KRQN_3711,0.0
KRQN_3713,0.0
KRQN_3714,0.0
KRQN_3715,0.0
KRQN_3717,0.0
KRQN_3718,0.0
KRQN_3730,0.0
KRQN_3731,0.0
KRQN_3733,0.0
KRQN_3744,0.0
KRQN_3746,0.0
KRQN_3752,0.0
KRQN_3754,0.0
KRQN_3757,0.0
KRQN_3759,0.0
KRQN_3765,0.0
KRQN_3766,0.0
KRQN_3772,0.0
KRQN_3775,0.0
KRQN_3777,0.0
KRQN_3782,0.0
KRQN_3783,0.0
KRQN_3789,0.0
KRQN_3792,0.0
KRQN_3798,0.0
KRQN_3800,0.0
KRQN_3807,0.0
KRQN_3808,0.0
KRQN_3810,0.0
KRQN_3811,0.0
KRQN_3812,0.0
KRQN_3813,0.0
KRQN_3821,0.0
KRQN_3822,0.0
KRQN_3824,0.0
KRQN_3827,0.0
KRQN_3830,0.0
KRQN_3833,0.0
KRQN_3835,0.0
KRQN_3838,0.0
KRQN_3841,0.0
KRQN_3843,0.0
KRQN_3845,0.0
KRQN_3848,0.0
KRQN_3851,0.0
KRQN_3852,0.0
KRQN_3862,0.0
KRQN_3870,0.0
KRQN_3875,0.0
KRQN_3877,0.0
KRQN_3883,0.0
KRQN_3885,0.0
KRQN_3886,0.0
KRQN_3887,0.0
KRQN_3888,0.0
KRQN_3889,0.0
KRQN_3891,0.0
KRQN_3894,0.0
KRQN_3897,0.0
KRQN_3907,0.0
KRQN_3911,0.0
KRQN_3917,0.0
KRQN_3918,0.0
KRQN_3919,0.0
KRQN_3920,0.0
KRQN_3923,0.0
KRQN_3928,0.0
KRQN_3934,0.0
KRQN_3940,0.0
KRQN_3943,0.0
KRQN_3949,0.0
KRQN_3952,0.0
KRQN_3955,0.0
KRQN_3957,0.0
KRQN_3970,0.0
KRQN_3972,0.0
KRQN_3973,0.0
KRQN_3974,0.0
KRQN_3975,0.0
KRQN_3980,0.0
KRQN_3981,0.0
KRQN_3985,0.0
KRQN_3987,0.0
KRQN_3989,0.0
KRQN_3991,0.0
KRQN_3994,0.0
KRQN_4008,0.0
KRQN_4009,0.0
KRQN_4015,0.0
KRQN_4017,0.0
KRQN_4030,0.0
KRQN_4032,0.0
KRQN_4034,0.0
KRQN_4036,0.0
KRQN_4039,0.0
KRQN_4042,0.0
KRQN_4054,0.0
KRQN_4056,0.0
KRQN_4058,0.0
KRQN_4062,0.0
KRQN_4064,0.0
KRQN_4068,0.0
KRQN_4073,0.0
KRQN_4075,0.0
KRQN_4076,0.0
KRQN_4079,0.0
KRQN_4082,0.0
KRQN_4090,0.0
KRQN_4092,0.0
KRQN_4094,0.0
KRQN_4096,0.0
KRQN_4097,0.0
KRQN_4099,0.0
KRQN_4101,0.0
KRQN_4102,0.0
KRQN_4104,0.0
KRQN_4107,0.0
KRQN_4108,0.0
KRQN_4111,0.0
KRQN_4113,0.0
KRQN_4123,0.0
KRQN_4124,0.0
KRQN_4129,0.0
KRQN_4136,0.0
KRQN_4138,0.0
KRQN_4144,0.0
KRQN_4145,0.0
KRQN_4147,0.0
KRQN_4149,0.0
KRQN_4151,0.0
KRQN_4152,0.0
KRQN_4156,0.0
KRQN_4157,0.0
KRQN_4158,0.0
KRQN_4159,0.0
KRQN_4164,0.0
KRQN_4165,0.0
KRQN_4167,0.0
KRQN_4168,0.0
KRQN_4169,0.0
KRQN_4173,0.0
KRQN_4183,0.0
KRQN_4191,0.0
KRQN_4193,0.0
KRQN_4194,0.0
KRQN_4200,0.0
KRQN_4201,0.0
KRQN_4208,0.0
KRQN_4215,0.0
KRQN_4219,0.0
KRQN_4220,0.0
KRQN_4221,0.0
KRQN_4225,0.0
KRQN_4226,0.0
KRQN_4238,0.0
KRQN_4240,0.0
KRQN_4244,0.0
KRQN_4252,0.0
KRQN_4265,0.0
KRQN_4272,0.0
KRQN_4276,0.0
KRQN_4279,0.0
KRQN_4285,0.0
KRQN_4300,0.0
