,0
KRQN_1788,3.0
KRQN_1791,3.0
KRQN_1831,3.0
KRQN_1891,3.0
KRQN_1955,3.0
KRQN_1982,3.0
KRQN_1990,3.0
KRQN_2198,3.0
KRQN_2208,3.0
KRQN_2221,3.0
KRQN_2272,3.0
KRQN_2286,3.0
KRQN_2346,3.0
KRQN_2362,3.0
KRQN_2427,3.0
KRQN_2626,3.0
KRQN_2637,3.0
KRQN_2639,3.0
KRQN_2701,3.0
KRQN_2725,3.0
KRQN_2812,3.0
KRQN_2886,3.0
KRQN_3043,3.0
KRQN_3191,3.0
KRQN_3257,3.0
KRQN_3260,3.0
KRQN_3539,3.0
KRQN_3631,3.0
KRQN_3639,3.0
KRQN_3720,3.0
KRQN_3756,3.0
KRQN_3817,3.0
KRQN_3847,3.0
KRQN_3881,3.0
KRQN_3882,3.0
KRQN_3976,3.0
KRQN_4005,3.0
KRQN_4248,3.0
KRQN_4292,3.0
KRQN_4349,3.0
KRQN_4372,3.0
KRQN_4375,3.0
KRQN_4376,3.0
KRQN_4459,3.0
KRQN_4491,3.0
KRQN_4512,3.0
KRQN_4526,3.0
KRQN_4547,3.0
KRQN_4632,3.0
KRQN_4666,3.0
KRQN_4711,3.0
KRQN_4720,3.0
KRQN_4855,3.0
KRQN_4877,3.0
KRQN_4908,3.0
KRQN_4914,3.0
KRQN_4957,3.0
KRQN_4989,3.0
Rand_1,3.0
Rand_3,3.0
Rand_10,3.0
Rand_21,3.0
Rand_30,3.0
Rand_38,3.0
Rand_46,3.0
Rand_76,3.0
Rand_86,3.0
Rand_95,3.0
Rand_99,3.0
Rand_104,3.0
Rand_110,3.0
Rand_140,3.0
Rand_148,3.0
Rand_150,3.0
Rand_165,3.0
Rand_187,3.0
Rand_201,3.0
Rand_220,3.0
Rand_226,3.0
Rand_252,3.0
Rand_254,3.0
Rand_260,3.0
Rand_261,3.0
Rand_263,3.0
Rand_283,3.0
Rand_287,3.0
Rand_288,3.0
Rand_292,3.0
Rand_293,3.0
Rand_305,3.0
Rand_313,3.0
Rand_318,3.0
Rand_355,3.0
Rand_360,3.0
Rand_363,3.0
Rand_373,3.0
Rand_385,3.0
Rand_386,3.0
Rand_417,3.0
Rand_419,3.0
Rand_432,3.0
Rand_435,3.0
Rand_438,3.0
Rand_448,3.0
Rand_458,3.0
Rand_461,3.0
Rand_472,3.0
Rand_497,3.0
Rand_499,3.0
Rand_506,3.0
Rand_524,3.0
Rand_526,3.0
Rand_548,3.0
Rand_549,3.0
Rand_550,3.0
Rand_552,3.0
Rand_557,3.0
Rand_558,3.0
Rand_568,3.0
Rand_570,3.0
Rand_576,3.0
Rand_602,3.0
Rand_607,3.0
Rand_608,3.0
Rand_611,3.0
Rand_614,3.0
Rand_646,3.0
Rand_659,3.0
Rand_671,3.0
Rand_690,3.0
Rand_694,3.0
Rand_697,3.0
Rand_700,3.0
Rand_729,3.0
Rand_732,3.0
Rand_755,3.0
Rand_758,3.0
Rand_762,3.0
Rand_764,3.0
Rand_768,3.0
Rand_770,3.0
Rand_772,3.0
Rand_784,3.0
Rand_785,3.0
Rand_795,3.0
Rand_800,3.0
